,State Name,ID,CaseNo,VehicleNo,CrashType,First Distraction,Second Distraction,Driver Action
1489,Texas,10030001,1003,1,Specifics Other,Distraction/Inattention,Distraction/Inattention,Not Reported
1490,Texas,10030002,1003,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
1491,Texas,10040001,1004,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1492,Texas,10050001,1005,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
1493,Texas,10050002,1005,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
1494,Texas,10060001,1006,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
1495,Texas,10070001,1007,1,Unknown,Not Distracted,Not Distracted,Not Reported
1496,Texas,10070002,1007,2,Unknown,Not Distracted,Not Distracted,Not Reported
1497,Texas,10080001,1008,1,Sta. Object,Not Distracted,Not Distracted,Not Reported
1498,Texas,10090001,1009,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
1499,Texas,10100001,1010,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
1500,Texas,10110001,1011,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
1501,Texas,10120001,1012,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
1502,Texas,10140001,1014,1,Turn Into Same Direction (Going Straight),Not Distracted,Not Distracted,Not Reported
1503,Texas,10140002,1014,2,Turn Into Same Direction (Turning Left),Not Distracted,Not Distracted,Not Reported
1504,Texas,10150001,1015,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
1505,Texas,10160001,1016,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1506,Texas,10170001,1017,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1507,Texas,10180001,1018,1,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
1508,Texas,10180002,1018,2,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
1509,Texas,10190001,1019,1,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
1510,Texas,10190002,1019,2,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
1511,Texas,10200001,1020,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
1512,Texas,10200002,1020,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
1513,Texas,10200003,1020,3,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
1514,Texas,10210001,1021,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
1515,Texas,10210002,1021,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
1516,Texas,10220001,1022,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
1517,Texas,10220002,1022,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
1518,Texas,10230001,1023,1,Straight Ahead On Left/Right,Not Distracted,Not Distracted,Not Reported
1519,Texas,10230002,1023,2,Straight Ahead On Left,Not Distracted,Not Distracted,Not Reported
1520,Texas,10240001,1024,1,Struck On The Left,Not Distracted,Not Distracted,Not Reported
1521,Texas,10240002,1024,2,Striking From The Left,Not Distracted,Not Distracted,Not Reported
1522,Texas,10250001,1025,1,Striking From The Left,Not Distracted,Not Distracted,Not Reported
1523,Texas,10250002,1025,2,Struck On The Left,Not Distracted,Not Distracted,Not Reported
1524,Texas,10260001,1026,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1525,Texas,10270001,1027,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1526,Texas,10280001,1028,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1527,Texas,10290001,1029,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1528,Texas,10300001,1030,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1529,Texas,10310001,1031,1,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
1530,Texas,10310002,1031,2,Specifics Other,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
1531,Texas,10320001,1032,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1532,Texas,10330001,1033,1,Drive Off Road,Other Cellular Phone Related,Other Cellular Phone Related,Phantom/Non-Contact Motor Vehicle
1533,Texas,10340001,1034,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1534,Texas,10350001,1035,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1535,Texas,10360001,1036,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1536,Texas,10370001,1037,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1537,Texas,10380001,1038,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1538,Texas,10390001,1039,1,Striking From The Left,Not Distracted,Not Distracted,Not Reported
1539,Texas,10390002,1039,2,Struck On The Left,Not Distracted,Not Distracted,Not Reported
1540,Texas,10400001,1040,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
1541,Texas,10410001,1041,1,Striking From The Right,Not Distracted,Not Distracted,Not Reported
1542,Texas,10410002,1041,2,Struck On The Right,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1543,Texas,10420001,1042,1,Stopped,Not Distracted,Not Distracted,Not Reported
1544,Texas,10420002,1042,2,"Stopped, Straight",Not Distracted,Not Distracted,Not Reported
1545,Texas,10420003,1042,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
1546,Texas,10430001,1043,1,Parked Veh.,By Other Occupant(s),By Other Occupant(s),Driver Did Not Maneuver To Avoid
1547,Texas,10440001,1044,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1548,Texas,10450001,1045,1,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
1549,Texas,10450002,1045,2,Slower,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Driver Did Not Maneuver To Avoid
1550,Texas,10460001,1046,1,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
1551,Texas,10460002,1046,2,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
1552,Texas,10470001,1047,1,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1553,Texas,10470002,1047,2,Stopped,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1554,Texas,10480001,1048,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
1555,Texas,10490001,1049,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
1556,Texas,10490002,1049,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
1557,Texas,10500001,1050,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
1558,Texas,10510001,1051,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1559,Texas,10520001,1052,1,Striking From The Left,Not Distracted,Not Distracted,Not Reported
1560,Texas,10520002,1052,2,Struck On The Left,Not Distracted,Not Distracted,Not Reported
1561,Texas,10530001,1053,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
1562,Texas,10530002,1053,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
1563,Texas,10550001,1055,1,Slower,Not Distracted,Not Distracted,Not Reported
1564,Texas,10550002,1055,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
1565,Texas,10560001,1056,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1566,Texas,10570001,1057,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
1567,Texas,10570002,1057,2,Specifics Other,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1568,Texas,10580001,1058,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
1569,Texas,10580002,1058,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
1570,Texas,10590001,1059,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
1571,Texas,10600001,1060,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1572,Texas,10610001,1061,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1573,Texas,10620001,1062,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
1574,Texas,10620002,1062,2,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
1575,Texas,10630001,1063,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
1576,Texas,10640001,1064,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
1577,Texas,10640002,1064,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
1578,Texas,10650001,1065,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1579,Texas,10660001,1066,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
1580,Texas,10670001,1067,1,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
1581,Texas,10670002,1067,2,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
1582,Texas,10670003,1067,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
1583,Texas,10680001,1068,1,Slower,Not Distracted,Not Distracted,Not Reported
1584,Texas,10680002,1068,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
1585,Texas,10700001,1070,1,Struck On The Left,Not Distracted,Not Distracted,Not Reported
1586,Texas,10700002,1070,2,Striking From The Left,Not Distracted,Not Distracted,Not Reported
1587,Texas,10710001,1071,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1588,Texas,10720001,1072,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1589,Texas,10730001,1073,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
1590,Texas,10730002,1073,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
1591,Texas,10740001,1074,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
1592,Texas,10750001,1075,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
1593,Texas,10750002,1075,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
1594,Texas,10750003,1075,3,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
1595,Texas,10760001,1076,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
1596,Texas,10780001,1078,1,Stopped,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
1597,Texas,10780002,1078,2,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1598,Texas,10780003,1078,3,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1599,Texas,10790001,1079,1,Slower,Not Distracted,Not Distracted,Not Reported
1600,Texas,10790002,1079,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
1601,Texas,10810001,1081,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1602,Texas,10820001,1082,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1603,Texas,10830001,1083,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1604,Texas,10840001,1084,1,"Avoid Collision With Veh., Ped., Anim.",Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
1605,Texas,10850001,1085,1,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
1606,Texas,10850002,1085,2,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
1607,Texas,10860001,1086,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1608,Texas,10870001,1087,1,Drive Off Road,"Distraction (Distracted), Details Unknown","Distraction (Distracted), Details Unknown",Not Reported
1609,Texas,10880001,1088,1,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
1610,Texas,10880002,1088,2,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
1611,Texas,10890001,1089,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1612,Texas,10900001,1090,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1613,Texas,10910001,1091,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1614,Texas,10920001,1092,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1615,Texas,10930001,1093,1,Slower,Not Distracted,Not Distracted,Not Reported
1616,Texas,10930002,1093,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
1617,Texas,10940001,1094,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
1618,Texas,10940002,1094,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
1619,Texas,10950001,1095,1,Pedestrian/ Animal,Not Distracted,Not Distracted,"Pedestrian, Pedalcyclist Or Other Non-Motorist"
1620,Texas,10960001,1096,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1621,Texas,10960002,1096,2,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1622,Texas,10970001,1097,1,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
1623,Texas,10970002,1097,2,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
1624,Texas,10980001,1098,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
1625,Texas,10980002,1098,2,Specifics Other,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1626,Texas,10990001,1099,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1627,Texas,11000001,1100,1,Specifics Other,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1628,Texas,11000002,1100,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
1629,Texas,11020001,1102,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1630,Texas,11030001,1103,1,Decelerating (Slowing),Not Distracted,Not Distracted,Not Reported
1631,Texas,11030002,1103,2,"Decelerating (Slowing), Going Straight",Not Distracted,Not Distracted,Not Reported
1632,Texas,11040001,1104,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1633,Texas,11050001,1105,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1634,Texas,11060001,1106,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
1635,Texas,11060002,1106,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
1636,Texas,11070001,1107,1,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
1637,Texas,11070002,1107,2,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
1638,Texas,11080001,1108,1,Specifics Other,Not Distracted,Not Distracted,Object
1639,Texas,11080002,1108,2,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
1640,Texas,11080003,1108,3,Specifics Other,Not Distracted,Not Distracted,Not Reported
1641,Texas,11090001,1109,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
1642,Texas,11100001,1110,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
1643,Texas,11110001,1111,1,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
1644,Texas,11110002,1111,2,Lateral Move (Left/Right),"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
1645,Texas,11120001,1112,1,Drive Off Road,Not Distracted,Not Distracted,Live Animal
1646,Texas,11130001,1113,1,Lateral Move (Left/Right),"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
1647,Texas,11130002,1113,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
1648,Texas,11130003,1113,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
1649,Texas,11140001,1114,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1650,Texas,11160001,1116,1,Initial Same Directions (Turning Left),"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
1651,Texas,11160002,1116,2,Initial Same Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
1652,Texas,11170001,1117,1,Drive Off Road,Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
1653,Texas,11180001,1118,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1654,Texas,11190001,1119,1,Drive Off Road,"Distraction (Distracted), Details Unknown","Distraction (Distracted), Details Unknown",Not Reported
1655,Texas,11200001,1120,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
1656,Texas,11210001,1121,1,Pedestrian/ Animal,"Distraction (Distracted), Details Unknown","Distraction (Distracted), Details Unknown",Not Reported
1657,Texas,11220001,1122,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
1658,Texas,11230001,1123,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1659,Texas,11240001,1124,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
1660,Texas,11250001,1125,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
1661,Texas,11250002,1125,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
